date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:45:44+00:00,1532146411046838274,This is the manipulator some of you are sympathizing  with? Amber needs help https://t.co/5N66AMIeTn,https://twitter.com/thatGbagyi_boy/status/1532146411046838274,This is the manipulator some of you are sympathizing  with? Amber needs help twitter.com/sarletlee/stat…,thatGbagyi_boy,612,0,0,0,0,en,1532146411046838274,['https://twitter.com/sarletlee/status/1532090817715781633'],,,https://twitter.com/sarletlee/status/1532090817715781633,,,,,,,,,['https://twitter.com/sarletlee/status/1532090817715781633'],['https://t.co/5N66AMIeTn'],Twitter for Android,0,0,0.050323933
2022-06-01 23:45:44+00:00,1532146410908532737,Pouring one out for amber https://t.co/TdBZAx81iG,https://twitter.com/george__dub/status/1532146410908532737,Pouring one out for amber https://t.co/TdBZAx81iG,george__dub,53,0,0,0,0,en,1532146410908532737,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FUNHCb-XEAAhwbR.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FUNHCb-XEAAhwbR.mp4', bitrate=0)])]",,,,,,,,,,,,,Twitter for iPhone,0,0,0.05739087
2022-06-01 23:45:44+00:00,1532146410778464257,why is j0hnni suing amber for defamation,https://twitter.com/vickievales/status/1532146410778464257,why is j0hnni suing amber for defamation,vickievales,352,1,0,1,0,en,1532146410778464257,,,,,,,,,,,,,,,Twitter Web App,0,0,0.01933831
2022-06-01 23:45:44+00:00,1532146409847259136,"Que orgulho ver o post da Amber e ver a curtida da @blxckcnary e da @missmarveII ali, eu amo vocês. 🤍 https://t.co/Moep7GfHUG",https://twitter.com/garotoexemplar/status/1532146409847259136,"Que orgulho ver o post da Amber e ver a curtida da @blxckcnary e da @missmarveII ali, eu amo vocês. 🤍 https://t.co/Moep7GfHUG",garotoexemplar,11608,1,0,1,0,pt,1532146409847259136,,"[Photo(previewUrl='https://pbs.twimg.com/media/FUNHCkFWYAAizk2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNHCkFWYAAizk2?format=jpg&name=large')]",,,,,"[User(username='blxckcnary', id=255267449, displayname='bea.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='missmarveII', id=98947978, displayname='nay.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='blxckcnary', id=255267449, displayname='bea.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='missmarveII', id=98947978, displayname='nay.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.0042360127
2022-06-01 23:45:41+00:00,1532146397042049025,@realamberheard yb owns you,https://twitter.com/Defr29/status/1532146397042049025,@realamberheard yb owns you,Defr29,36,0,0,0,0,en,1532146397042049025,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,1,0.99798703
2022-06-01 23:45:41+00:00,1532146395511148547,@amber_espino9 Ily 🥹,https://twitter.com/AnnaElyy/status/1532146395511148547,@amber_espino9 Ily 🥹,AnnaElyy,815,0,0,0,0,und,1532087641713278977,,,,,1.5321401249134264e+18,https://twitter.com/amber_espino9,"[User(username='amber_espino9', id=1487559026258944006, displayname='Amber♡', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='amber_espino9', id=1487559026258944006, displayname='Amber♡', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.04440984
2022-06-01 23:45:41+00:00,1532146394982715393,@realamberheard https://t.co/FL6h58vaa8,https://twitter.com/Yami_Max36/status/1532146394982715393,@realamberheard https://t.co/FL6h58vaa8,Yami_Max36,11,0,0,0,0,und,1047582190769463296,,"[Photo(previewUrl='https://pbs.twimg.com/media/FUNHBrcX0AEXO1S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNHBrcX0AEXO1S?format=jpg&name=large')]",,,1.0475821907694632e+18,https://twitter.com/realamberheard,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.2474533
2022-06-01 23:45:41+00:00,1532146394722709504,"@Fashion_Nexus @baddepptakes He shouldn’t of had to be there in the first place, but Amber Heard is an abuser and Liar. He also wasn’t the one on trial…",https://twitter.com/Banana_3092/status/1532146394722709504,"@Fashion_Nexus @baddepptakes He shouldn’t of had to be there in the first place, but Amber Heard is an abuser and Liar. He also wasn’t the one on trial…",Banana_3092,4,0,0,1,0,en,1532070576999006209,,,,,1.5321010010877092e+18,https://twitter.com/Fashion_Nexus,"[User(username='Fashion_Nexus', id=228175190, displayname='Shannon Moody', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baddepptakes', id=1518635853861564417, displayname='Bad Johnny Depp Takes', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Fashion_Nexus', id=228175190, displayname='Shannon Moody', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baddepptakes', id=1518635853861564417, displayname='Bad Johnny Depp Takes', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,0,0.014341265
2022-06-01 23:45:40+00:00,1532146392806076416,"@Livey93 Lo de Johnny Depp fue muy injusto,aún así le ofrecieron volver a piratas del caribe y él no ha querido, eso no tiene nada que ver con lo de que si Amber fuese hombre ya le habrían quitado, tu sabes la cantidad de músicos,actores,pintores que son violadores y pedófilos *",https://twitter.com/itts_nazaa/status/1532146392806076416,"@Livey93 Lo de Johnny Depp fue muy injusto,aún así le ofrecieron volver a piratas del caribe y él no ha querido, eso no tiene nada que ver con lo de que si Amber fuese hombre ya le habrían quitado, tu sabes la cantidad de músicos,actores,pintores que son violadores y pedófilos *",itts_nazaa,107,0,0,0,0,es,1529910521423613965,,,,,1.5321451068280013e+18,https://twitter.com/Livey93,"[User(username='Livey93', id=294755813, displayname='🌸W O N D E R. O F. U🌸', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Livey93', id=294755813, displayname='🌸W O N D E R. O F. U🌸', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.9970662
2022-06-01 23:45:40+00:00,1532146391643979776,@realamberheard https://t.co/jBRAasl0bb,https://twitter.com/MarcsVeiga/status/1532146391643979776,@realamberheard https://t.co/jBRAasl0bb,MarcsVeiga,4419,0,0,0,0,und,1047582190769463296,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FUNHBNOWYAEe8h0.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FUNHBNOWYAEe8h0.mp4', bitrate=0)])]",,,1.0475821907694632e+18,https://twitter.com/realamberheard,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.0003376603
2022-06-01 23:45:40+00:00,1532146390628978689,"Amber Heard

Expectativa  //  Realidad https://t.co/iqgumgK191",https://twitter.com/Joelito_Fonseca/status/1532146390628978689,"Amber Heard

Expectativa  //  Realidad https://t.co/iqgumgK191",Joelito_Fonseca,112,0,0,0,0,en,1532146390628978689,,"[Photo(previewUrl='https://pbs.twimg.com/media/FUNHBd1X0AAusCQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNHBd1X0AAusCQ?format=jpg&name=large')]",,,,,,,,,,,,,Twitter for Android,0,0,0.016472638
2022-06-01 23:45:39+00:00,1532146389295288320,"@Chris_Klippel Il a été jugé coupable lui aussi de diffamation et doit versé 2 millions à Amber heard, ils sont tous les deux coupables dans cette affaire visiblement",https://twitter.com/ShepardDlcrx/status/1532146389295288320,"@Chris_Klippel Il a été jugé coupable lui aussi de diffamation et doit versé 2 millions à Amber heard, ils sont tous les deux coupables dans cette affaire visiblement",ShepardDlcrx,6,2,0,1,0,fr,1532143487373672453,,,,,1.5321434873736724e+18,https://twitter.com/Chris_Klippel,"[User(username='Chris_Klippel', id=2237645515, displayname='Chris’ Klippel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Chris_Klippel', id=2237645515, displayname='Chris’ Klippel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.6723958
